Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncomeTrans
55.0,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,4035.0,24444,1,No,11,3.0,3,0,3,2.0,3,3.0,2,1,2,8.302761580704049
23.0,No,Travel_Rarely,1050,Sales,9,4,Life Sciences,2,Male,65,2,2,Sales Executive,3,Married,2500.0,17970,1,No,13,3.0,4,1,15,2.0,3,4.0,10,4,12,7.824046010856292
26.0,No,Non-Travel,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,4969.0,6881,5,No,16,3.0,4,0,30,6.0,3,2.0,3,0,3,8.51097389160232
49.0,No,Travel_Rarely,722,Sales,24,1,Marketing,2,Female,60,2,4,Sales Executive,4,Married,6567.0,8828,0,No,11,3.0,1,1,21,2.0,2,15.0,9,9,6,8.789812386190972
32.368,No,Travel_Frequently,208,Research & Development,8,4,Life Sciences,3,Female,52,3,2,Healthcare Representative,3,Married,2157.0,12250,1,No,12,3.0,4,1,15,5.0,3,3.0,11,2,9,7.676473646389156
32.0,No,Non-Travel,793,Sales,2,1,Life Sciences,4,Female,43,1,2,Sales Executive,4,Single,2332.0,20392,3,No,20,4.0,2,0,8,3.0,3,3.0,2,0,0,7.754481547470383
44.0,No,Travel_Rarely,1313,Research & Development,7,3,Medical,2,Male,31,3,5,Research Director,4,Divorced,5933.0,3549,0,Yes,14,3.0,4,1,23,2.0,2,5.0,7,1,10,8.688285266258644
38.0,No,Travel_Rarely,1463,Research & Development,23,3,Medical,2,Male,64,2,2,Healthcare Representative,4,Married,4855.0,14408,0,No,21,3.0,2,1,10,2.0,3,5.0,0,7,8,8.487764380725425
58.0,No,Travel_Rarely,1358,Sales,16,1,Life Sciences,4,Male,96,3,2,Sales Executive,3,Married,2372.0,2939,8,No,15,3.0,3,2,4,3.0,2,2.0,1,2,2,7.771488760117616
29.0,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,3,Male,36,3,1,Human Resources,2,Married,2642.0,25527,4,No,13,3.0,2,1,8,6.0,3,1.0,2,0,4,7.879291485082271
38.0,No,Travel_Rarely,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,4689.757785467128,11373,3,No,15,3.0,3,1,20,2.0,3,1.0,0,0,1,8.453136215216944
52.0,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,3,Male,99,3,1,Sales Representative,3,Single,19999.0,2755,1,No,11,3.0,3,0,1,5.0,3,5.0,0,0,0,9.903437551286085
42.0,No,Travel_Frequently,530,Sales,2,4,Life Sciences,3,Male,51,3,2,Sales Representative,4,Single,10124.0,7439,3,No,15,3.0,3,0,17,3.0,2,20.0,7,6,7,9.222664121665014
26.0,No,Travel_Rarely,1385,Research & Development,20,2,Medical,3,Male,79,3,4,Healthcare Representative,4,Married,2373.0,7501,0,Yes,14,3.0,2,0,21,2.0,3,3.0,7,4,10,7.771910256435763
37.2520325203252,No,Non-Travel,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,7779.0,10410,1,No,14,4.0,2,0,10,0.0,2,11.0,4,0,9,8.959183074206774
46.0,No,Travel_Rarely,575,Research & Development,25,3,Life Sciences,4,Male,44,2,2,Manufacturing Director,2,Single,10096.0,24152,1,No,13,3.0,4,0,5,1.0,3,7.0,3,0,2,9.219894584780995
29.0,No,Travel_Rarely,1131,Research & Development,15,3,Life Sciences,4,Male,77,2,1,Research Scientist,1,Married,4689.757785467128,23844,0,No,19,3.0,4,1,8,2.0,2,3.0,6,7,3,8.453136215216944
30.0,No,Non-Travel,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,2564.0,2437,3,No,11,3.0,2,1,24,2.0,3,11.0,17,4,7,7.849323818040561
41.0,No,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,5467.0,11314,6,No,18,3.0,4,1,6,4.0,3,6.0,3,1,2,8.606485298894999
40.0,No,Travel_Rarely,217,Research & Development,8,1,Life Sciences,2,Male,94,1,1,Laboratory Technician,1,Married,9474.52564102564,6881,1,No,15,3.0,1,1,4,2.0,2,20.0,3,1,1,9.156361964425669
32.0,No,Travel_Rarely,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,4883.0,22074,1,No,13,3.0,1,0,19,3.0,3,10.0,2,11,9,8.49351506406166
35.906122448979595,No,Travel_Rarely,1470,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,4627.0,9953,1,No,11,3.0,1,1,8,6.0,1,9.0,4,7,7,8.439663988907
35.0,No,Travel_Rarely,718,Research & Development,8,1,Medical,2,Female,79,2,2,Manufacturing Director,4,Married,4689.757785467128,17689,1,Yes,15,3.0,3,1,10,2.0,2,2.0,7,1,2,8.453136215216944
35.0,No,Travel_Rarely,116,Research & Development,13,3,Other,3,Male,77,2,1,Laboratory Technician,2,Married,6020.0,7331,1,No,20,3.0,3,1,2,2.0,3,5.0,2,2,2,8.702842538302868
35.0,No,Travel_Rarely,343,Research & Development,9,3,Life Sciences,1,Female,52,3,1,Research Scientist,3,Single,6020.0,24978,4,No,13,3.0,3,0,7,4.0,2,5.0,2,1,2,8.702842538302868
32.0,No,Non-Travel,462,Sales,14,2,Medical,3,Female,68,2,2,Sales Executive,3,Single,2827.0,7824,7,No,17,3.0,1,0,10,3.0,3,1.0,4,0,3,7.946971357693591
42.0,No,Travel_Rarely,1200,Research & Development,22,3,Life Sciences,4,Male,75,3,2,Research Scientist,4,Divorced,17665.0,13953,3,Yes,14,3.0,1,2,12,3.0,2,22.0,2,3,3,9.779340559793246
32.0,Yes,Travel_Rarely,251,Research & Development,10,2,Life Sciences,1,Male,45,2,1,Laboratory Technician,3,Single,3730.0,25308,1,No,20,3.0,3,0,2,2.0,1,3.0,2,2,2,8.224163512637862
46.0,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,17465.0,2560,0,No,18,3.0,4,0,9,3.0,3,5.0,7,0,7,9.767954157240933
34.0,No,Travel_Rarely,652,Research & Development,7,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,2972.0,23577,0,No,12,3.0,4,0,8,4.0,3,1.0,7,0,7,7.99699040583765
45.0,No,Travel_Rarely,665,Research & Development,6,4,Other,1,Female,41,3,2,Research Scientist,3,Single,5906.0,12482,1,No,14,3.0,3,0,16,2.0,3,9.0,13,2,10,8.683724062303869
36.0,No,Travel_Rarely,506,Research & Development,29,1,Medical,2,Female,91,3,1,Laboratory Technician,1,Divorced,6516.717073170732,3622,1,No,13,4.0,2,3,6,2.0,4,7.0,2,1,2,8.782126011728899
43.034749034749034,No,Travel_Rarely,692,Research & Development,14,4,Medical,3,Male,61,4,5,Research Director,2,Single,18880.0,13339,8,No,11,3.0,4,0,36,2.0,3,22.0,15,2,15,9.84585843969949
43.034749034749034,Yes,Non-Travel,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,18844.0,23452,3,Yes,14,4.0,1,1,18,2.0,3,3.0,3,1,3,9.843949839819931
31.0,No,Travel_Frequently,329,Research & Development,1,4,Life Sciences,2,Female,88,3,1,Laboratory Technician,2,Married,4689.757785467128,6762,3,No,22,3.0,3,1,7,3.0,3,1.0,2,0,3,8.453136215216944
43.0,No,Travel_Frequently,1283,Research & Development,5,5,Medical,2,Male,90,4,1,Research Scientist,3,Married,5679.0,5561,2,Yes,12,3.0,1,0,7,3.0,2,8.0,2,0,3,8.644530439877432
38.0,No,Travel_Rarely,1435,Sales,25,3,Life Sciences,1,Male,99,3,3,Sales Executive,1,Single,4771.0,2354,7,No,11,3.0,4,0,28,0.0,2,5.0,16,7,9,8.470311205516108
42.0,No,Travel_Rarely,322,Sales,7,2,Medical,1,Female,44,4,2,Sales Executive,1,Divorced,4089.0,19191,1,Yes,24,3.0,3,1,8,2.0,3,10.0,0,7,7,8.316055720364643
49.0,No,Travel_Rarely,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,4507.0,26862,4,No,20,3.0,3,1,13,2.0,4,5.0,7,4,8,8.413387022690648
29.0,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Female,48,3,2,Human Resources,4,Married,2514.0,13982,0,Yes,19,4.0,4,0,12,1.0,1,7.0,9,4,7,7.829630389150193
32.368,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,3,Female,49,3,2,Laboratory Technician,3,Divorced,2074.0,11309,1,No,13,3.0,1,3,10,2.0,2,1.0,7,8,9,7.637234388789473
38.0,No,Travel_Rarely,1382,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,13582.0,13684,0,Yes,22,3.0,2,1,6,3.0,2,15.0,3,0,4,9.516500665673737
27.0,No,Travel_Rarely,1210,Sales,2,3,Medical,1,Male,78,2,2,Sales Executive,2,Married,3058.0,3687,2,No,19,3.0,2,2,10,3.0,3,5.0,0,0,0,8.025516386489008
30.0,No,Non-Travel,138,Research & Development,2,3,Medical,2,Male,37,3,2,Laboratory Technician,2,Single,4736.0,15986,5,No,11,3.0,4,0,10,2.0,3,2.0,2,1,2,8.462948176563842
41.0,No,Travel_Rarely,1490,Research & Development,2,2,Life Sciences,4,Female,42,3,1,Laboratory Technician,4,Married,5003.0,12106,1,Yes,23,3.0,3,1,1,6.0,3,2.0,0,0,0,8.517793011488205
36.0,No,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,3,Female,68,3,2,Healthcare Representative,4,Married,4502.0,4821,0,Yes,17,3.0,1,1,17,2.0,2,13.0,8,4,11,8.412277021466677
28.0,Yes,Travel_Rarely,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,4558.0,10642,1,No,17,3.0,4,0,1,2.0,3,10.0,0,0,0,8.42463920980563
31.0,No,Travel_Rarely,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,2329.0,19196,4,Yes,24,3.0,1,1,31,2.0,2,7.0,10,11,10,7.753194269884341
37.2520325203252,No,Travel_Rarely,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,5433.0,4297,0,No,17,3.0,4,1,10,2.0,3,11.0,3,1,7,8.600246746551523
43.0,No,Travel_Frequently,621,Sales,3,4,Marketing,3,Female,31,2,4,Manager,1,Married,4739.0,10084,1,No,11,3.0,1,0,34,2.0,4,3.0,6,1,16,8.463581421967588
31.0,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,4,Male,62,3,2,Research Scientist,1,Married,4345.0,25174,4,No,14,3.0,2,1,9,2.0,2,5.0,5,1,2,8.376781037699493
37.2520325203252,Yes,Travel_Rarely,1097,Research & Development,11,3,Medical,4,Male,98,2,1,Research Scientist,1,Single,6549.0,18275,1,Yes,15,3.0,1,0,1,2.0,3,8.0,0,0,0,8.787067645218054
35.906122448979595,No,Non-Travel,1431,Research & Development,1,4,Medical,3,Male,96,3,1,Laboratory Technician,3,Divorced,3500.0,15417,7,No,14,3.0,3,3,7,2.0,3,6.0,2,1,2,8.160518247477505
22.0,No,Non-Travel,970,Sales,7,3,Life Sciences,4,Male,30,3,2,Sales Executive,2,Married,2935.0,13401,0,No,17,3.0,3,1,4,2.0,3,1.0,2,0,2,7.984462732262196
35.0,No,Travel_Rarely,1474,Research & Development,5,2,Other,2,Female,97,3,1,Laboratory Technician,3,Married,5204.0,9260,4,No,17,3.0,4,1,8,2.0,3,10.0,2,2,0,8.557182839632397
47.0,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,3,Female,43,1,2,Manufacturing Director,4,Single,4163.0,24793,2,No,20,3.0,3,0,11,0.0,3,9.0,4,0,2,8.333991247194975
45.0,No,Travel_Rarely,507,Sales,15,2,Medical,3,Male,66,3,2,Sales Executive,1,Single,6020.0,23553,1,No,12,3.0,4,0,10,2.0,4,5.0,8,9,6,8.702842538302868
30.0,Yes,Travel_Rarely,1157,Research & Development,2,4,Medical,1,Male,84,1,1,Research Scientist,4,Married,2064.0,24737,5,Yes,13,4.0,4,0,5,3.0,2,5.0,2,2,2,7.6324011266014535
35.906122448979595,No,Travel_Rarely,549,Research & Development,8,4,Other,4,Female,75,3,2,Research Scientist,4,Married,4810.0,9278,9,No,14,3.0,1,2,12,5.0,3,10.0,9,9,8,8.478452363099807
43.0,No,Travel_Frequently,319,Sales,4,4,Marketing,1,Male,41,3,1,Sales Representative,4,Divorced,2258.0,2539,4,No,17,4.0,3,1,13,2.0,3,3.0,8,5,8,7.722234744709607
35.0,Yes,Travel_Rarely,867,Sales,19,2,Marketing,3,Male,36,2,1,Sales Representative,2,Married,9582.0,18798,1,Yes,18,4.0,3,3,1,2.0,3,8.0,0,0,0,9.167641617443067
29.0,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,5373.0,12145,0,No,20,3.0,4,0,3,5.0,3,5.0,2,2,2,8.589141690728821
20.0,No,Travel_Rarely,490,Research & Development,10,3,Life Sciences,4,Male,61,3,1,Research Scientist,2,Divorced,2044.0,17940,0,No,14,3.0,4,2,8,3.0,2,2.0,5,1,1,7.622663951323595
30.0,No,Travel_Rarely,685,Sales,26,5,Marketing,3,Male,60,2,5,Manager,4,Married,3833.0,23037,1,No,21,4.0,3,1,36,2.0,3,2.0,6,2,13,8.251403065380556
44.0,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,10482.0,16019,1,No,13,3.0,3,0,1,2.0,2,20.0,0,0,0,9.257414779362112
32.0,No,Travel_Rarely,821,Sales,5,4,Medical,1,Female,98,3,2,Sales Executive,4,Single,5055.0,24252,1,No,14,3.0,2,0,4,2.0,3,7.0,2,0,2,8.528133131454572
26.0,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,4,Male,78,2,3,Manufacturing Director,2,Married,6020.0,9129,3,No,16,3.0,1,0,16,2.0,3,5.0,10,4,8,8.702842538302868
53.0,No,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Male,72,3,4,Manager,4,Married,11836.0,11761,4,Yes,13,3.0,3,1,29,3.0,2,2.0,0,0,0,9.3789010135201
45.0,No,Travel_Rarely,413,Sales,7,1,Marketing,4,Female,57,3,1,Sales Representative,2,Single,4850.0,18398,0,No,14,3.0,1,0,4,3.0,3,5.0,2,1,2,8.48673398393153
38.0,No,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,3,Female,62,3,3,Manufacturing Director,2,Single,2288.0,18264,0,No,13,3.0,4,0,17,3.0,3,2.0,6,0,13,7.7354333524996886
23.0,No,Travel_Rarely,1261,Research & Development,7,3,Other,2,Male,31,2,3,Healthcare Representative,3,Single,3505.0,12066,8,No,24,3.0,3,0,26,3.0,3,2.0,2,0,0,8.16194579946869
35.0,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,4,Female,33,2,2,Manufacturing Director,4,Married,10377.0,19146,6,No,22,3.0,1,2,4,6.0,1,13.0,2,2,2,9.247347097605278
39.0,No,Travel_Frequently,269,Research & Development,5,1,Technical Degree,3,Male,42,2,3,Research Director,4,Divorced,19197.0,8842,1,Yes,16,3.0,2,1,9,3.0,3,21.0,8,0,8,9.86250929580757
44.0,No,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,2290.0,6194,5,No,15,3.0,4,2,11,3.0,2,0.0,8,1,7,7.736307096548285
38.0,No,Travel_Rarely,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,3702.0,19305,1,No,15,3.0,3,0,0,3.0,4,5.0,0,0,0,8.216628493133443
32.0,Yes,Travel_Rarely,1427,Research & Development,18,1,Other,4,Female,65,3,1,Research Scientist,4,Single,5878.0,8870,1,No,19,3.0,1,0,1,2.0,2,5.0,0,0,0,8.678971846978863
43.034749034749034,No,Travel_Rarely,1273,Research & Development,2,2,Medical,4,Male,72,4,1,Research Scientist,3,Divorced,8628.0,21923,1,No,12,3.0,4,2,6,2.0,2,8.0,3,1,4,9.062768007509048
45.0,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,3,Female,63,2,1,Research Scientist,4,Married,17650.0,14776,1,No,13,3.0,3,1,2,4.0,2,9.0,2,0,2,9.778491062361443
30.0,No,Travel_Rarely,397,Human Resources,19,4,Medical,3,Female,88,3,3,Human Resources,2,Married,6577.0,6729,2,No,15,3.0,3,1,16,6.0,4,5.0,7,7,1,8.79133399330135
37.0,No,Non-Travel,1300,Research & Development,17,2,Medical,3,Male,79,3,2,Laboratory Technician,1,Divorced,7642.0,13535,1,No,12,3.0,4,1,10,2.0,3,10.0,0,1,8,8.941414628006845
30.0,No,Travel_Rarely,1275,Research & Development,28,2,Medical,4,Female,64,3,2,Research Scientist,4,Married,5209.0,11934,1,No,13,3.0,4,2,11,4.0,3,5.0,8,1,9,8.558143177745192
49.0,Yes,Travel_Rarely,754,Sales,26,4,Marketing,1,Female,63,3,2,Sales Executive,4,Married,2587.0,21075,1,Yes,11,3.0,3,0,10,2.0,3,2.0,7,0,8,7.8582541821860294
39.0,No,Travel_Rarely,468,Research & Development,28,4,Medical,4,Male,73,2,1,Research Scientist,1,Single,13341.0,8489,1,No,14,3.0,2,0,5,3.0,1,20.0,4,0,4,9.498597279178806
41.0,No,Travel_Rarely,443,Research & Development,3,3,Medical,4,Male,50,3,1,Research Scientist,4,Married,2127.0,16571,1,No,11,3.0,3,3,0,5.0,2,4.0,0,0,0,7.6624678152002375
45.0,No,Travel_Rarely,174,Sales,8,4,Technical Degree,4,Female,56,2,4,Sales Executive,2,Married,5770.0,11879,6,No,17,3.0,2,1,22,3.0,3,10.0,8,2,3,8.660427359502146
46.0,No,Travel_Rarely,527,Research & Development,8,2,Other,1,Female,51,3,3,Laboratory Technician,2,Married,10453.0,22477,4,No,11,4.0,3,1,29,2.0,2,24.0,9,1,7,9.254644297532707
43.034749034749034,Yes,Travel_Rarely,230,Research & Development,3,3,Life Sciences,3,Male,54,3,1,Laboratory Technician,3,Single,9474.52564102564,25233,1,No,13,3.0,3,0,0,2.0,3,11.0,0,0,0,9.156361964425669
36.0,Yes,Non-Travel,625,Sales,1,4,Life Sciences,1,Female,46,2,3,Sales Executive,3,Married,4689.757785467128,14922,5,No,11,3.0,3,0,17,6.0,1,3.0,1,11,7,8.453136215216944
24.0,No,Travel_Frequently,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,2400.0,7636,0,No,15,3.0,1,2,16,3.0,3,2.0,13,5,8,7.783224016336037
35.906122448979595,No,Travel_Frequently,419,Research & Development,7,4,Life Sciences,1,Male,53,3,3,Research Director,2,Single,3692.0,21293,0,No,11,3.0,3,0,13,2.0,3,11.0,6,2,11,8.213923595622743
32.368,No,Travel_Rarely,300,Sales,26,3,Marketing,3,Female,74,3,2,Sales Executive,1,Married,2783.0,22217,1,No,14,3.0,2,1,8,2.0,2,2.0,7,7,5,7.931284761525891
29.0,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Male,90,2,1,Research Scientist,3,Married,5869.0,14908,1,Yes,13,3.0,3,1,1,2.0,2,5.0,0,1,0,8.677439540558334
41.0,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,4,Female,78,3,5,Manager,1,Married,13570.0,21199,5,Yes,13,4.0,4,1,24,2.0,3,20.0,2,1,4,9.515616752828915
29.0,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,4,Male,96,3,1,Research Scientist,3,Married,4689.757785467128,11868,4,No,13,3.0,2,1,6,2.0,3,2.0,2,2,2,8.453136215216944
43.0,No,Travel_Rarely,1398,Human Resources,8,2,Medical,4,Female,96,4,1,Human Resources,2,Single,9474.52564102564,24609,9,No,18,3.0,4,0,8,2.0,3,16.0,2,0,2,9.156361964425669
26.0,Yes,Travel_Rarely,335,Research & Development,9,2,Medical,3,Female,46,2,1,Research Scientist,1,Single,2148.0,10322,0,Yes,22,3.0,1,0,4,2.0,3,5.0,2,1,2,7.672292455628756
45.0,No,Travel_Rarely,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,2654.0,26582,0,Yes,13,4.0,4,0,21,3.0,2,2.0,8,2,10,7.8838232148921525
36.0,No,Travel_Rarely,1302,Research & Development,19,3,Other,4,Female,67,2,1,Laboratory Technician,1,Divorced,9474.52564102564,16290,1,No,11,3.0,1,2,7,2.0,3,17.0,7,0,7,9.156361964425669
39.0,No,Non-Travel,1361,Sales,17,4,Life Sciences,3,Female,94,3,2,Sales Executive,1,Married,4689.757785467128,21026,3,Yes,15,3.0,4,3,15,1.0,3,3.0,7,1,7,8.453136215216944
34.0,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Male,44,4,2,Human Resources,2,Married,2661.0,18767,9,No,15,3.0,3,1,12,2.0,1,2.0,3,3,6,7.886457270977689
43.0,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,4,Female,55,2,1,Research Scientist,3,Married,4522.0,7950,1,No,13,3.0,3,1,4,3.0,3,5.0,2,2,2,8.416709652837914
27.0,No,Travel_Rarely,1125,Sales,10,3,Marketing,3,Female,94,2,3,Sales Executive,4,Married,6214.0,11563,2,Yes,19,3.0,3,1,15,3.0,3,8.0,2,1,2,8.734560089952993
53.0,No,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,9474.52564102564,2912,1,Yes,18,4.0,4,2,8,2.0,3,14.0,2,0,6,9.156361964425669
40.0,Yes,Travel_Rarely,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,3617.0,8040,1,Yes,14,3.0,4,0,1,2.0,3,1.0,0,1,0,8.193400231952097
42.0,No,Travel_Rarely,313,Research & Development,3,3,Medical,4,Male,98,3,4,Healthcare Representative,2,Single,18303.0,7192,3,No,18,3.0,3,0,21,3.0,3,1.0,7,1,0,9.814820259819962
28.0,No,Travel_Rarely,634,Research & Development,5,4,Other,2,Male,35,4,1,Research Scientist,4,Married,4221.0,18783,3,No,17,3.0,4,2,6,3.0,3,5.0,2,0,2,8.347827345782498
40.0,No,Travel_Rarely,862,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,5715.0,14947,1,No,12,3.0,3,3,1,5.0,3,5.0,0,0,0,8.65084957622891
34.0,No,Travel_Rarely,1192,Research & Development,5,2,Medical,4,Female,61,3,2,Manufacturing Director,4,Divorced,5121.0,23177,7,No,16,3.0,3,2,8,3.0,2,0.0,2,0,4,8.54110501146255
40.0,No,Travel_Rarely,415,Sales,25,3,Medical,3,Female,79,2,3,Sales Executive,4,Divorced,13237.0,5268,5,No,13,3.0,3,1,18,3.0,3,20.0,0,0,0,9.490771217713771
37.2520325203252,Yes,Travel_Rarely,329,Research & Development,24,3,Medical,3,Female,51,3,1,Laboratory Technician,2,Married,7412.0,7324,1,Yes,17,3.0,3,3,1,3.0,3,9.0,1,0,0,8.91085558740525
49.0,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,4,Female,40,4,1,Research Scientist,3,Single,7403.0,13301,3,No,13,3.0,3,0,7,3.0,3,26.0,2,2,2,8.909640602443098
38.0,No,Non-Travel,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,6020.0,8504,1,No,11,3.0,1,1,20,2.0,3,5.0,7,2,13,8.702842538302868
31.0,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Divorced,3477.0,10415,5,No,14,3.0,4,1,8,2.0,3,5.0,2,2,2,8.153925132007862
34.0,No,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Female,67,3,3,Manufacturing Director,4,Single,4599.0,20002,6,No,12,4.0,4,0,25,2.0,2,15.0,7,5,4,8.433594167539924
33.0,No,Travel_Rarely,990,Research & Development,27,3,Technical Degree,4,Female,87,4,1,Laboratory Technician,2,Divorced,3838.0,5855,5,No,12,3.0,3,1,8,5.0,3,5.0,4,0,2,8.252706676567644
35.0,No,Travel_Rarely,546,Research & Development,10,3,Life Sciences,2,Male,83,3,1,Laboratory Technician,2,Divorced,6020.0,6896,1,No,14,3.0,2,2,1,2.0,3,5.0,0,1,0,8.702842538302868
28.0,No,Travel_Rarely,367,Research & Development,25,2,Medical,3,Male,52,2,2,Healthcare Representative,4,Divorced,2408.0,17171,7,No,13,3.0,3,2,9,3.0,3,1.0,2,1,3,7.786551806428712
37.0,No,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,4284.0,2900,3,Yes,12,4.0,3,2,14,2.0,3,5.0,0,0,0,8.36264243156764
56.0,No,Travel_Rarely,938,Research & Development,2,4,Medical,3,Male,79,3,1,Laboratory Technician,3,Single,2339.0,12287,4,No,21,3.0,3,0,16,4.0,3,10.0,8,3,9,7.757478766584179
37.0,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Male,63,2,2,Sales Executive,3,Married,5768.0,6060,1,Yes,13,3.0,1,1,10,2.0,3,4.0,9,1,7,8.660080678964786
40.0,No,Travel_Frequently,238,Sales,1,1,Medical,4,Male,34,3,2,Sales Executive,1,Single,5094.0,7507,7,No,20,3.0,4,0,18,6.0,4,1.0,7,8,10,8.535818655539403
23.0,No,Travel_Rarely,1459,Research & Development,10,4,Other,4,Male,41,3,2,Healthcare Representative,4,Married,2904.0,19121,2,Yes,13,3.0,4,0,9,2.0,4,4.0,2,1,3,7.973844375944687
59.0,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,3,Female,63,3,1,Human Resources,1,Divorced,7637.0,23648,4,Yes,22,3.0,4,0,7,2.0,3,21.0,2,0,2,8.940760134888384
35.0,No,Travel_Rarely,155,Research & Development,4,3,Life Sciences,2,Male,87,4,2,Manufacturing Director,2,Married,9474.52564102564,5174,1,Yes,20,3.0,2,1,6,2.0,3,10.0,2,0,3,9.156361964425669
31.0,Yes,Travel_Rarely,130,Research & Development,25,4,Life Sciences,4,Male,96,3,1,Research Scientist,2,Divorced,2657.0,16612,1,Yes,19,3.0,1,1,10,5.0,2,2.0,2,7,8,7.884952945759814
55.0,No,Travel_Rarely,561,Sales,2,3,Other,4,Female,61,3,2,Sales Executive,2,Married,16835.0,16177,0,No,19,3.0,2,1,9,2.0,4,10.0,7,3,7,9.731215331595175
37.0,No,Travel_Rarely,486,Research & Development,8,3,Medical,2,Male,86,4,1,Research Scientist,3,Married,4189.0,22490,7,No,17,3.0,1,0,5,2.0,3,5.0,2,0,2,8.340217320947035
26.0,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,2340.0,9241,1,No,22,3.0,3,0,1,3.0,2,5.0,0,1,0,7.757906208351747
31.0,No,Travel_Frequently,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,9824.0,12315,1,No,25,3.0,4,1,10,2.0,3,1.0,0,7,9,9.192583650386924
29.0,No,Travel_Rarely,1062,Research & Development,2,3,Medical,3,Male,75,3,1,Laboratory Technician,2,Married,4187.0,3956,1,No,13,3.0,3,1,8,3.0,3,10.0,0,0,7,8.339739766019143
